Time,Person 1,Person 2,Class1 ,Class2
77740,1665,1730,1B,4A
77740,1675,1696,1B,1B
77740,1684,1688,1B,1B
77740,1697,1698,1B,1B
77740,1697,1912,1B,1B
77740,1698,1912,1B,1B
77740,1704,1887,2B,2B
77740,1708,1767,2B,1A
77740,1719,1720,3A,3A
77740,1719,1843,3A,3A
77740,1719,1889,3A,2B
77740,1720,1822,3A,3A
77740,1730,1837,4A,4A
77740,1732,1890,2B,2B
77740,1749,1907,2B,2A
77740,1757,1859,1A,3A
77740,1761,1907,1A,2A
77740,1763,1887,3A,2B
77740,1768,1790,1A,1A
77740,1790,1922,1A,2A
77740,1898,1907,2B,2A
77760,1437,1563,5B,5B
77760,1443,1465,5B,5B
77760,1443,1480,5B,5B
77760,1458,1482,5A,5B
77760,1465,1480,5B,5B
77760,1468,1656,5A,1B
77760,1468,1673,5A,1B
77760,1493,1501,5A,5A
77760,1493,1502,5A,5A
77760,1502,1637,5A,5A
77760,1503,1548,4A,4A
77760,1532,1548,4A,4A
77760,1533,1730,4A,4A
77760,1545,1866,4A,4B
77760,1551,1564,3B,3B
77760,1551,1833,3B,3A
77760,1564,1795,3B,3A
77760,1564,1833,3B,3A
77760,1572,1613,3B,2A
77760,1572,1700,3B,3B
77760,1594,1628,3B,2A
77760,1613,1708,2A,2B
77760,1613,1767,2A,1A
77760,1613,1780,2A,3A
77760,1617,1749,2A,2B
77760,1617,1761,2A,1A
77760,1617,1898,2A,2B
77760,1617,1907,2A,2A
77760,1625,1641,2A,2A
77760,1625,1718,2A,2B
77760,1628,1799,2A,1A
77760,1641,1718,2A,2B
77760,1641,1790,2A,1A
77760,1643,1648,2A,2A
77760,1665,1697,1B,1B
77760,1675,1696,1B,1B
77760,1698,1912,1B,1B
77760,1705,1847,4A,4B
77760,1705,1866,4A,4B
77760,1708,1767,2B,1A
77760,1708,1780,2B,3A
77760,1718,1790,2B,1A
77760,1719,1822,3A,3A
77760,1719,1889,3A,2B
77760,1720,1822,3A,3A
77760,1732,1890,2B,2B
77760,1749,1761,2B,1A
77760,1749,1858,2B,2B
77760,1749,1907,2B,2A
77760,1761,1907,1A,2A
77760,1767,1780,1A,3A
77760,1768,1790,1A,1A
77760,1782,1843,3A,3A
77760,1782,1889,3A,2B
77760,1822,1843,3A,3A
77760,1843,1889,3A,2B
77760,1847,1866,4B,4B
77760,1855,1890,2B,2B
77760,1898,1907,2B,2A
77780,1434,1533,5B,4A
77780,1437,1563,5B,5B
77780,1437,1585,5B,5B
77780,1437,1695,5B,1B
77780,1439,1837,5B,4A
77780,1443,1465,5B,5B
77780,1443,1480,5B,5B
77780,1457,1688,5A,1B
77780,1465,1480,5B,5B
77780,1482,1688,5B,1B
77780,1486,1592,5B,5B
77780,1493,1501,5A,5A
77780,1493,1502,5A,5A
77780,1501,1765,5A,1B
77780,1502,1637,5A,5A
77780,1533,1885,4A,4B
77780,1548,1730,4A,4A
77780,1551,1564,3B,3B
77780,1551,1833,3B,3A
77780,1551,1851,3B,2B
77780,1579,1782,3B,3A
77780,1594,1628,3B,2A
77780,1613,1708,2A,2B
77780,1613,1767,2A,1A
77780,1613,1780,2A,3A
77780,1625,1641,2A,2A
77780,1625,1768,2A,1A
77780,1641,1790,2A,1A
77780,1641,1922,2A,2A
77780,1664,1665,1B,1B
77780,1664,1666,1B,1B
77780,1675,1696,1B,1B
77780,1705,1866,4A,4B
77780,1708,1767,2B,1A
77780,1708,1780,2B,3A
77780,1719,1822,3A,3A
77780,1719,1843,3A,3A
77780,1720,1822,3A,3A
77780,1722,1851,3A,2B
77780,1730,1885,4A,4B
77780,1732,1855,2B,2B
77780,1749,1858,2B,2B
77780,1749,1898,2B,2B
77780,1749,1907,2B,2A
77780,1757,1887,1A,2B
77780,1761,1907,1A,2A
77780,1767,1780,1A,3A
77780,1768,1790,1A,1A
77780,1782,1843,3A,3A
77780,1782,1889,3A,2B
77780,1822,1843,3A,3A
77780,1822,1889,3A,2B
77780,1838,1861,3A,2B
77780,1838,1902,3A,2A
77780,1838,1911,3A,2A
77780,1847,1866,4B,4B
77780,1855,1890,2B,2B
77780,1858,1907,2B,2A
77780,1859,1887,3A,2B
77780,1861,1911,2B,2A
77800,1434,1533,5B,4A
77800,1437,1563,5B,5B
77800,1437,1585,5B,5B
77800,1437,1695,5B,1B
77800,1439,1837,5B,4A
77800,1439,1847,5B,4B
77800,1439,1866,5B,4B
77800,1443,1465,5B,5B
77800,1443,1480,5B,5B
77800,1443,1837,5B,4A
77800,1452,1482,5A,5B
77800,1457,1695,5A,1B
77800,1458,1486,5A,5B
77800,1458,1730,5A,4A
77800,1465,1480,5B,5B
77800,1493,1501,5A,5A
77800,1498,1837,5A,4A
77800,1502,1730,5A,4A
77800,1503,1548,4A,4A
77800,1532,1548,4A,4A
77800,1545,1847,4A,4B
77800,1545,1866,4A,4B
77800,1548,1797,4A,4A
77800,1551,1564,3B,3B
77800,1558,1916,3B,2A
77800,1563,1585,5B,5B
77800,1563,1695,5B,1B
77800,1572,1613,3B,2A
77800,1572,1767,3B,1A
77800,1613,1708,2A,2B
77800,1613,1767,2A,1A
77800,1613,1780,2A,3A
77800,1617,1749,2A,2B
77800,1617,1761,2A,1A
77800,1617,1898,2A,2B
77800,1617,1907,2A,2A
77800,1625,1641,2A,2A
77800,1625,1768,2A,1A
77800,1648,1719,2A,3A
77800,1648,1843,2A,3A
77800,1664,1665,1B,1B
77800,1664,1666,1B,1B
77800,1665,1666,1B,1B
77800,1665,1697,1B,1B
77800,1675,1696,1B,1B
77800,1719,1720,3A,3A
77800,1719,1822,3A,3A
77800,1719,1843,3A,3A
77800,1732,1890,2B,2B
77800,1749,1858,2B,2B
77800,1749,1898,2B,2B
77800,1749,1907,2B,2A
77800,1757,1763,1A,3A
77800,1757,1887,1A,2B
77800,1761,1907,1A,2A
77800,1764,1861,1A,2B
77800,1764,1902,1A,2A
77800,1767,1780,1A,3A
77800,1822,1889,3A,2B
77800,1837,1866,4A,4B
77800,1838,1861,3A,2B
77800,1838,1902,3A,2A
77800,1838,1911,3A,2A
77800,1847,1866,4B,4B
77800,1855,1890,2B,2B
77800,1861,1911,2B,2A
77800,1898,1907,2B,2A
77820,1434,1533,5B,4A
77820,1437,1457,5B,5A
77820,1437,1563,5B,5B
77820,1437,1585,5B,5B
77820,1439,1837,5B,4A
77820,1439,1847,5B,4B
77820,1439,1866,5B,4B
77820,1443,1465,5B,5B
77820,1443,1480,5B,5B
77820,1457,1585,5A,5B
77820,1458,1533,5A,4A
77820,1465,1480,5B,5B
77820,1486,1592,5B,5B
77820,1493,1501,5A,5A
77820,1498,1837,5A,4A
77820,1498,1866,5A,4B
77820,1500,1797,4A,4A
77820,1532,1548,4A,4A
77820,1551,1564,3B,3B
77820,1551,1851,3B,2B
77820,1558,1732,3B,2B
77820,1558,1916,3B,2A
77820,1563,1585,5B,5B
77820,1564,1795,3B,3A
77820,1564,1851,3B,2B
77820,1572,1613,3B,2A
77820,1572,1708,3B,2B
77820,1613,1708,2A,2B
77820,1613,1767,2A,1A
77820,1613,1780,2A,3A
77820,1625,1641,2A,2A
77820,1625,1790,2A,1A
77820,1648,1843,2A,3A
77820,1664,1665,1B,1B
77820,1664,1697,1B,1B
77820,1665,1666,1B,1B
77820,1675,1696,1B,1B
77820,1684,1821,1B,4B
77820,1698,1912,1B,1B
77820,1704,1763,2B,3A
77820,1757,1887,1A,2B
77820,1761,1907,1A,2A
77820,1763,1887,3A,2B
77820,1764,1838,1A,3A
77820,1764,1911,1A,2A
77820,1767,1780,1A,3A
77820,1821,1857,4B,4B
77820,1822,1843,3A,3A
77820,1837,1847,4A,4B
77820,1837,1866,4A,4B
77820,1838,1902,3A,2A
77820,1838,1911,3A,2A
77820,1843,1889,3A,2B
77820,1847,1866,4B,4B
77840,1426,1705,5B,4A
77840,1434,1533,5B,4A
77840,1437,1563,5B,5B
77840,1437,1695,5B,1B
77840,1437,1696,5B,1B
77840,1439,1705,5B,4A
77840,1439,1847,5B,4B
77840,1443,1465,5B,5B
77840,1443,1480,5B,5B
77840,1465,1480,5B,5B
77840,1493,1501,5A,5A
77840,1500,1503,4A,4A
77840,1500,1548,4A,4A
77840,1501,1765,5A,1B
77840,1502,1637,5A,5A
77840,1503,1548,4A,4A
77840,1503,1895,4A,4B
77840,1548,1797,4A,4A
77840,1551,1564,3B,3B
77840,1558,1855,3B,2B
77840,1558,1916,3B,2A
77840,1563,1695,5B,1B
77840,1564,1795,3B,3A
77840,1572,1613,3B,2A
77840,1572,1708,3B,2B
77840,1613,1708,2A,2B
77840,1617,1749,2A,2B
77840,1617,1761,2A,1A
77840,1617,1858,2A,2B
77840,1617,1907,2A,2A
77840,1625,1641,2A,2A
77840,1625,1718,2A,2B
77840,1625,1790,2A,1A
77840,1641,1718,2A,2B
77840,1648,1843,2A,3A
77840,1664,1665,1B,1B
77840,1664,1697,1B,1B
77840,1665,1666,1B,1B
77840,1665,1697,1B,1B
77840,1665,1698,1B,1B
77840,1666,1697,1B,1B
77840,1675,1696,1B,1B
77840,1697,1698,1B,1B
77840,1698,1730,1B,4A
77840,1698,1912,1B,1B
77840,1704,1887,2B,2B
77840,1708,1780,2B,3A
77840,1718,1790,2B,1A
77840,1718,1922,2B,2A
77840,1719,1748,3A,3A
77840,1719,1889,3A,2B
77840,1730,1912,4A,1B
77840,1748,1822,3A,3A
77840,1748,1889,3A,2B
77840,1749,1898,2B,2B
77840,1749,1907,2B,2A
77840,1761,1907,1A,2A
77840,1764,1838,1A,3A
77840,1767,1780,1A,3A
77840,1821,1857,4B,4B
77840,1833,1887,3A,2B
77840,1838,1902,3A,2A
77840,1843,1889,3A,2B
77860,1426,1684,5B,1B
77860,1426,1705,5B,4A
77860,1428,1439,5B,5B
77860,1428,1705,5B,4A
77860,1434,1533,5B,4A
77860,1437,1563,5B,5B
77860,1437,1695,5B,1B
77860,1439,1705,5B,4A
77860,1439,1866,5B,4B
77860,1443,1465,5B,5B
77860,1443,1480,5B,5B
77860,1458,1548,5A,4A
77860,1465,1480,5B,5B
77860,1465,1664,5B,1B
77860,1468,1673,5A,1B
77860,1493,1501,5A,5A
77860,1493,1765,5A,1B
77860,1498,1520,5A,5A
77860,1500,1532,4A,4A
77860,1500,1548,4A,4A
77860,1502,1637,5A,5A
77860,1503,1821,4A,4B
77860,1503,1895,4A,4B
77860,1520,1673,5A,1B
77860,1520,1688,5A,1B
77860,1532,1548,4A,4A
77860,1532,1797,4A,4A
77860,1533,1885,4A,4B
77860,1548,1797,4A,4A
77860,1551,1564,3B,3B
77860,1558,1732,3B,2B
77860,1563,1695,5B,1B
77860,1579,1782,3B,3A
77860,1594,1628,3B,2A
77860,1613,1708,2A,2B
77860,1613,1767,2A,1A
77860,1613,1780,2A,3A
77860,1617,1749,2A,2B
77860,1617,1761,2A,1A
77860,1617,1858,2A,2B
77860,1617,1907,2A,2A
77860,1641,1718,2A,2B
77860,1648,1843,2A,3A
77860,1648,1889,2A,2B
77860,1664,1912,1B,1B
77860,1665,1697,1B,1B
77860,1665,1698,1B,1B
77860,1665,1912,1B,1B
77860,1675,1695,1B,1B
77860,1675,1696,1B,1B
77860,1697,1912,1B,1B
77860,1698,1912,1B,1B
77860,1705,1866,4A,4B
77860,1718,1790,2B,1A
77860,1718,1922,2B,2A
77860,1719,1748,3A,3A
77860,1719,1822,3A,3A
77860,1719,1889,3A,2B
77860,1732,1855,2B,2B
77860,1749,1907,2B,2A
77860,1761,1907,1A,2A
77860,1790,1922,1A,2A
77860,1821,1857,4B,4B
77860,1822,1843,3A,3A
77860,1833,1887,3A,2B
77860,1838,1861,3A,2B
77860,1838,1902,3A,2A
77860,1843,1889,3A,2B
77860,1861,1911,2B,2A
77860,1898,1907,2B,2A
77880,1437,1563,5B,5B
77880,1437,1684,5B,1B
77880,1437,1688,5B,1B
77880,1439,1705,5B,4A
77880,1439,1866,5B,4B
77880,1443,1465,5B,5B
77880,1443,1480,5B,5B
77880,1465,1480,5B,5B
77880,1468,1656,5A,1B
77880,1468,1673,5A,1B
77880,1482,1486,5B,5B
77880,1493,1501,5A,5A
77880,1500,1548,4A,4A
77880,1501,1765,5A,1B
77880,1520,1673,5A,1B
77880,1533,1885,4A,4B
77880,1551,1564,3B,3B
77880,1551,1851,3B,2B
77880,1563,1688,5B,1B
77880,1579,1643,3B,2A
77880,1585,1695,5B,1B
77880,1594,1628,3B,2A
77880,1613,1708,2A,2B
77880,1613,1767,2A,1A
77880,1613,1780,2A,3A
77880,1617,1749,2A,2B
77880,1617,1761,2A,1A
77880,1617,1898,2A,2B
77880,1617,1907,2A,2A
77880,1625,1641,2A,2A
77880,1625,1718,2A,2B
77880,1625,1790,2A,1A
77880,1641,1718,2A,2B
77880,1648,1843,2A,3A
77880,1656,1673,1B,1B
77880,1664,1697,1B,1B
77880,1664,1698,1B,1B
77880,1665,1912,1B,1B
77880,1684,1688,1B,1B
77880,1697,1912,1B,1B
77880,1705,1866,4A,4B
77880,1718,1790,2B,1A
77880,1718,1922,2B,2A
77880,1719,1822,3A,3A
77880,1719,1843,3A,3A
77880,1719,1889,3A,2B
77880,1720,1822,3A,3A
77880,1722,1795,3A,3A
77880,1732,1890,2B,2B
77880,1749,1907,2B,2A
77880,1764,1861,1A,2B
77880,1822,1889,3A,2B
77880,1833,1887,3A,2B
77880,1838,1902,3A,2A
77880,1838,1911,3A,2A
77880,1843,1889,3A,2B
77880,1898,1907,2B,2A
77900,1426,1468,5B,5A
77900,1428,1483,5B,5A
77900,1434,1533,5B,4A
77900,1434,1546,5B,4A
77900,1434,1885,5B,4B
77900,1437,1563,5B,5B
77900,1437,1688,5B,1B
77900,1443,1465,5B,5B
77900,1443,1480,5B,5B
77900,1465,1480,5B,5B
77900,1493,1501,5A,5A
77900,1501,1664,5A,1B
77900,1503,1821,4A,4B
77900,1503,1895,4A,4B
77900,1533,1546,4A,4A
77900,1533,1885,4A,4B
77900,1546,1885,4A,4B
77900,1548,1797,4A,4A
77900,1551,1564,3B,3B
77900,1551,1851,3B,2B
77900,1563,1688,5B,1B
77900,1564,1851,3B,2B
77900,1572,1613,3B,2A
77900,1572,1700,3B,3B
77900,1572,1708,3B,2B
77900,1579,1643,3B,2A
77900,1594,1628,3B,2A
77900,1613,1708,2A,2B
77900,1613,1767,2A,1A
77900,1613,1780,2A,3A
77900,1617,1749,2A,2B
77900,1617,1858,2A,2B
77900,1617,1898,2A,2B
77900,1617,1907,2A,2A
77900,1625,1641,2A,2A
77900,1625,1718,2A,2B
77900,1625,1790,2A,1A
77900,1625,1922,2A,2A
77900,1641,1718,2A,2B
77900,1648,1843,2A,3A
77900,1665,1912,1B,1B
77900,1684,1695,1B,1B
77900,1700,1708,3B,2B
77900,1704,1833,2B,3A
77900,1704,1887,2B,2B
77900,1718,1790,2B,1A
77900,1718,1922,2B,2A
77900,1719,1822,3A,3A
77900,1719,1889,3A,2B
77900,1720,1748,3A,3A
77900,1720,1822,3A,3A
77900,1720,1889,3A,2B
77900,1732,1890,2B,2B
77900,1749,1898,2B,2B
77900,1749,1907,2B,2A
77900,1821,1857,4B,4B
77900,1838,1902,3A,2A
77900,1843,1889,3A,2B
77900,1855,1890,2B,2B
77900,1858,1898,2B,2B
77900,1858,1907,2B,2A
77900,1890,1916,2B,2A
77900,1898,1907,2B,2A
77920,1434,1501,5B,5A
77920,1434,1502,5B,5A
77920,1434,1885,5B,4B
77920,1437,1563,5B,5B
77920,1443,1465,5B,5B
77920,1443,1480,5B,5B
77920,1458,1486,5A,5B
77920,1465,1480,5B,5B
77920,1468,1673,5A,1B
77920,1486,1592,5B,5B
77920,1493,1501,5A,5A
77920,1498,1656,5A,1B
77920,1501,1502,5A,5A
77920,1501,1885,5A,4B
77920,1502,1637,5A,5A
77920,1520,1656,5A,1B
77920,1532,1548,4A,4A
77920,1551,1564,3B,3B
77920,1551,1851,3B,2B
77920,1558,1732,3B,2B
77920,1558,1916,3B,2A
77920,1564,1851,3B,2B
77920,1572,1700,3B,3B
77920,1594,1628,3B,2A
77920,1613,1700,2A,3B
77920,1613,1708,2A,2B
77920,1613,1767,2A,1A
77920,1613,1780,2A,3A
77920,1617,1749,2A,2B
77920,1625,1718,2A,2B
77920,1641,1718,2A,2B
77920,1641,1790,2A,1A
77920,1648,1843,2A,3A
77920,1665,1912,1B,1B
77920,1700,1708,3B,2B
77920,1704,1757,2B,1A
77920,1704,1887,2B,2B
77920,1718,1790,2B,1A
77920,1720,1748,3A,3A
77920,1720,1822,3A,3A
77920,1722,1795,3A,3A
77920,1749,1858,2B,2B
77920,1757,1763,1A,3A
77920,1757,1859,1A,3A
77920,1763,1887,3A,2B
77920,1764,1838,1A,3A
77920,1821,1857,4B,4B
77920,1838,1911,3A,2A
77920,1843,1889,3A,2B
77920,1855,1890,2B,2B
77920,1855,1916,2B,2A
77940,1437,1563,5B,5B
77940,1437,1695,5B,1B
77940,1439,1705,5B,4A
77940,1443,1465,5B,5B
77940,1443,1480,5B,5B
77940,1458,1592,5A,5B
77940,1465,1480,5B,5B
77940,1480,1656,5B,1B
77940,1482,1592,5B,5B
77940,1500,1548,4A,4A
77940,1545,1866,4A,4B
77940,1551,1795,3B,3A
77940,1558,1890,3B,2B
77940,1572,1700,3B,3B
77940,1594,1628,3B,2A
77940,1613,1708,2A,2B
77940,1613,1767,2A,1A
77940,1617,1749,2A,2B
77940,1617,1898,2A,2B
77940,1625,1641,2A,2A
77940,1641,1718,2A,2B
77940,1656,1673,1B,1B
77940,1665,1821,1B,4B
77940,1665,1912,1B,1B
77940,1718,1768,2B,1A
77940,1718,1790,2B,1A
77940,1719,1720,3A,3A
77940,1719,1822,3A,3A
77940,1719,1889,3A,2B
77940,1720,1889,3A,2B
77940,1732,1890,2B,2B
77940,1749,1858,2B,2B
77940,1749,1898,2B,2B
77940,1749,1907,2B,2A
77940,1757,1763,1A,3A
77940,1757,1859,1A,3A
77940,1761,1907,1A,2A
77940,1763,1833,3A,3A
77940,1763,1887,3A,2B
77940,1822,1889,3A,2B
77940,1838,1902,3A,2A
77940,1838,1911,3A,2A
77940,1843,1889,3A,2B
77940,1858,1898,2B,2B
77940,1859,1887,3A,2B
77940,1898,1907,2B,2A
77960,1434,1885,5B,4B
77960,1437,1563,5B,5B
77960,1437,1695,5B,1B
77960,1439,1705,5B,4A
77960,1443,1465,5B,5B
77960,1443,1480,5B,5B
77960,1458,1592,5A,5B
77960,1465,1480,5B,5B
77960,1468,1673,5A,1B
77960,1482,1673,5B,1B
77960,1493,1501,5A,5A
77960,1500,1548,4A,4A
77960,1500,1563,4A,5B
77960,1501,1502,5A,5A
77960,1501,1533,5A,4A
77960,1502,1533,5A,4A
77960,1503,1665,4A,1B
77960,1533,1546,4A,4A
77960,1533,1765,4A,1B
77960,1545,1866,4A,4B
77960,1548,1797,4A,4A
77960,1551,1851,3B,2B
77960,1558,1732,3B,2B
77960,1558,1890,3B,2B
77960,1563,1695,5B,1B
77960,1564,1833,3B,3A
77960,1564,1851,3B,2B
77960,1564,1887,3B,2B
77960,1572,1700,3B,3B
77960,1594,1628,3B,2A
77960,1613,1700,2A,3B
77960,1613,1708,2A,2B
77960,1613,1767,2A,1A
77960,1625,1718,2A,2B
77960,1628,1859,2A,3A
77960,1648,1843,2A,3A
77960,1665,1912,1B,1B
77960,1688,1765,1B,1B
77960,1718,1768,2B,1A
77960,1718,1790,2B,1A
77960,1719,1822,3A,3A
77960,1720,1822,3A,3A
77960,1720,1889,3A,2B
77960,1748,1889,3A,2B
77960,1749,1761,2B,1A
77960,1749,1858,2B,2B
77960,1749,1907,2B,2A
77960,1757,1859,1A,3A
77960,1757,1887,1A,2B
77960,1761,1907,1A,2A
77960,1833,1887,3A,2B
77960,1837,1847,4A,4B
77960,1838,1902,3A,2A
77960,1843,1889,3A,2B
77960,1898,1907,2B,2A
77980,1426,1468,5B,5A
77980,1426,1656,5B,1B
77980,1437,1563,5B,5B
77980,1437,1695,5B,1B
77980,1443,1465,5B,5B
77980,1443,1480,5B,5B
77980,1458,1546,5A,4A
77980,1458,1592,5A,5B
77980,1465,1480,5B,5B
77980,1482,1673,5B,1B
77980,1493,1501,5A,5A
77980,1493,1502,5A,5A
77980,1493,1637,5A,5A
77980,1501,1502,5A,5A
77980,1503,1765,4A,1B
77980,1520,1673,5A,1B
77980,1533,1885,4A,4B
77980,1545,1684,4A,1B
77980,1548,1797,4A,4A
77980,1548,1912,4A,1B
77980,1551,1795,3B,3A
77980,1558,1732,3B,2B
77980,1558,1890,3B,2B
77980,1579,1643,3B,2A
77980,1594,1628,3B,2A
77980,1613,1700,2A,3B
77980,1613,1708,2A,2B
77980,1613,1767,2A,1A
77980,1648,1720,2A,3A
77980,1648,1843,2A,3A
77980,1664,1697,1B,1B
77980,1664,1698,1B,1B
77980,1697,1698,1B,1B
77980,1719,1822,3A,3A
77980,1719,1889,3A,2B
77980,1720,1822,3A,3A
77980,1720,1889,3A,2B
77980,1732,1890,2B,2B
77980,1732,1916,2B,2A
77980,1749,1858,2B,2B
77980,1749,1898,2B,2B
77980,1757,1859,1A,3A
77980,1757,1887,1A,2B
77980,1837,1847,4A,4B
77980,1838,1902,3A,2A
77980,1843,1889,3A,2B
77980,1855,1916,2B,2A
77980,1898,1907,2B,2A
78000,1426,1673,5B,1B
78000,1426,1797,5B,4A
78000,1437,1563,5B,5B
78000,1437,1797,5B,4A
78000,1443,1465,5B,5B
78000,1458,1486,5A,5B
78000,1458,1751,5A,5A
78000,1465,1480,5B,5B
78000,1502,1637,5A,5A
78000,1533,1697,4A,1B
78000,1545,1684,4A,1B
78000,1546,1885,4A,4B
78000,1549,1730,4A,4A
78000,1551,1564,3B,3B
78000,1572,1613,3B,2A
78000,1579,1643,3B,2A
78000,1579,1648,3B,2A
78000,1594,1628,3B,2A
78000,1613,1708,2A,2B
78000,1613,1767,2A,1A
78000,1617,1749,2A,2B
78000,1617,1907,2A,2A
78000,1641,1718,2A,2B
78000,1648,1843,2A,3A
78000,1665,1912,1B,1B
78000,1666,1698,1B,1B
78000,1697,1698,1B,1B
78000,1704,1887,2B,2B
78000,1718,1768,2B,1A
78000,1720,1889,3A,2B
78000,1749,1907,2B,2A
78000,1757,1887,1A,2B
78000,1822,1889,3A,2B
78000,1837,1847,4A,4B
78000,1838,1902,3A,2A
78000,1843,1889,3A,2B
78020,1437,1520,5B,5A
78020,1437,1695,5B,1B
78020,1443,1465,5B,5B
78020,1443,1480,5B,5B
78020,1452,1486,5A,5B
78020,1465,1480,5B,5B
78020,1468,1673,5A,1B
78020,1480,1705,5B,4A
78020,1480,1837,5B,4A
78020,1493,1502,5A,5A
78020,1501,1502,5A,5A
78020,1532,1912,4A,1B
78020,1546,1821,4A,4B
78020,1546,1885,4A,4B
78020,1548,1665,4A,1B
78020,1549,1730,4A,4A
78020,1563,1695,5B,1B
78020,1572,1613,3B,2A
78020,1572,1700,3B,3B
78020,1579,1643,3B,2A
78020,1594,1628,3B,2A
78020,1613,1708,2A,2B
78020,1613,1767,2A,1A
78020,1613,1780,2A,3A
78020,1617,1898,2A,2B
78020,1641,1718,2A,2B
78020,1643,1648,2A,2A
78020,1656,1673,1B,1B
78020,1664,1697,1B,1B
78020,1664,1698,1B,1B
78020,1665,1912,1B,1B
78020,1675,1696,1B,1B
78020,1684,1866,1B,4B
78020,1697,1698,1B,1B
78020,1708,1767,2B,1A
78020,1708,1780,2B,3A
78020,1718,1922,2B,2A
78020,1719,1748,3A,3A
78020,1719,1822,3A,3A
78020,1719,1843,3A,3A
78020,1720,1748,3A,3A
78020,1720,1889,3A,2B
78020,1748,1822,3A,3A
78020,1748,1889,3A,2B
78020,1767,1780,1A,3A
78020,1821,1857,4B,4B
78020,1837,1847,4A,4B
78020,1838,1911,3A,2A
78020,1843,1889,3A,2B
78040,1437,1563,5B,5B
78040,1439,1705,5B,4A
78040,1443,1465,5B,5B
78040,1443,1480,5B,5B
78040,1458,1486,5A,5B
78040,1465,1480,5B,5B
78040,1493,1502,5A,5A
78040,1532,1912,4A,1B
78040,1546,1821,4A,4B
78040,1558,1732,3B,2B
78040,1572,1780,3B,3A
78040,1594,1628,3B,2A
78040,1594,1859,3B,3A
78040,1613,1700,2A,3B
78040,1613,1708,2A,2B
78040,1613,1767,2A,1A
78040,1613,1780,2A,3A
78040,1617,1761,2A,1A
78040,1617,1858,2A,2B
78040,1617,1907,2A,2A
78040,1641,1718,2A,2B
78040,1648,1782,2A,3A
78040,1664,1697,1B,1B
78040,1665,1912,1B,1B
78040,1675,1696,1B,1B
78040,1697,1698,1B,1B
78040,1700,1767,3B,1A
78040,1704,1887,2B,2B
78040,1708,1767,2B,1A
78040,1719,1720,3A,3A
78040,1719,1822,3A,3A
78040,1719,1843,3A,3A
78040,1720,1748,3A,3A
78040,1720,1822,3A,3A
78040,1720,1889,3A,2B
78040,1757,1763,1A,3A
78040,1757,1859,1A,3A
78040,1761,1907,1A,2A
78040,1767,1780,1A,3A
78040,1778,1838,1A,3A
78040,1801,1851,3A,2B
78040,1821,1857,4B,4B
78040,1833,1887,3A,2B
78040,1838,1861,3A,2B
78040,1838,1902,3A,2A
78040,1843,1889,3A,2B
78040,1858,1907,2B,2A
78060,1426,1437,5B,5B
78060,1437,1563,5B,5B
78060,1439,1705,5B,4A
78060,1443,1465,5B,5B
78060,1443,1480,5B,5B
78060,1452,1458,5A,5A
78060,1465,1480,5B,5B
78060,1493,1502,5A,5A
78060,1498,1688,5A,1B
78060,1533,1895,4A,4B
78060,1548,1797,4A,4A
78060,1549,1730,4A,4A
78060,1551,1564,3B,3B
78060,1579,1643,3B,2A
78060,1613,1708,2A,2B
78060,1613,1767,2A,1A
78060,1613,1780,2A,3A
78060,1617,1858,2A,2B
78060,1617,1898,2A,2B
78060,1641,1718,2A,2B
78060,1648,1843,2A,3A
78060,1665,1912,1B,1B
78060,1675,1696,1B,1B
78060,1708,1767,2B,1A
78060,1719,1843,3A,3A
78060,1719,1889,3A,2B
78060,1720,1748,3A,3A
78060,1720,1822,3A,3A
78060,1748,1822,3A,3A
78060,1749,1907,2B,2A
78060,1757,1763,1A,3A
78060,1757,1859,1A,3A
78060,1761,1907,1A,2A
78060,1767,1780,1A,3A
78060,1782,1843,3A,3A
78060,1838,1902,3A,2A
78060,1843,1889,3A,2B
78060,1898,1907,2B,2A
78080,1426,1468,5B,5A
78080,1437,1563,5B,5B
78080,1437,1866,5B,4B
78080,1439,1705,5B,4A
78080,1443,1465,5B,5B
78080,1443,1480,5B,5B
78080,1465,1480,5B,5B
78080,1465,1673,5B,1B
78080,1546,1821,4A,4B
78080,1551,1564,3B,3B
78080,1563,1688,5B,1B
78080,1572,1700,3B,3B
78080,1579,1643,3B,2A
78080,1579,1648,3B,2A
78080,1579,1782,3B,3A
78080,1585,1866,5B,4B
78080,1594,1909,3B,3A
78080,1641,1718,2A,2B
78080,1643,1782,2A,3A
78080,1643,1843,2A,3A
78080,1656,1673,1B,1B
78080,1664,1697,1B,1B
78080,1675,1696,1B,1B
78080,1700,1708,3B,2B
78080,1708,1767,2B,1A
78080,1708,1780,2B,3A
78080,1719,1843,3A,3A
78080,1719,1889,3A,2B
78080,1720,1822,3A,3A
78080,1720,1889,3A,2B
78080,1748,1822,3A,3A
78080,1749,1907,2B,2A
78080,1761,1907,1A,2A
78080,1767,1780,1A,3A
78080,1822,1889,3A,2B
78080,1843,1889,3A,2B
78080,1902,1911,2A,2A
78100,1439,1545,5B,4A
78100,1439,1705,5B,4A
78100,1443,1465,5B,5B
78100,1443,1480,5B,5B
78100,1452,1592,5A,5B
78100,1458,1592,5A,5B
78100,1465,1480,5B,5B
78100,1480,1545,5B,4A
78100,1520,1656,5A,1B
78100,1545,1866,4A,4B
